instance_name,timeout,num_chunks,gate_out,depth_out,num_swaps,seed,method_is,objfun
graycode6_47,30,30,8,7,3,7,default,swaps
graycode6_47,30,30,8,6,3,1,default,swaps
graycode6_47,30,30,8,6,3,11,default,swaps
graycode6_47,30,30,8,6,3,8,default,swaps
graycode6_47,30,30,8,5,3,9,default,swaps
graycode6_47,30,30,8,7,3,10,default,swaps
graycode6_47,30,30,8,7,3,12,default,swaps
graycode6_47,30,30,8,6,3,13,default,swaps
graycode6_47,30,30,8,6,3,14,default,swaps
graycode6_47,30,30,8,7,3,15,default,swaps
graycode6_47,30,40,8,7,3,1,default,swaps
graycode6_47,30,40,8,7,3,5,default,swaps
graycode6_47,30,40,8,7,3,6,default,swaps
graycode6_47,30,40,8,7,3,8,default,swaps
graycode6_47,30,40,8,6,3,2,default,swaps
graycode6_47,30,40,8,6,3,9,default,swaps
graycode6_47,30,40,8,7,3,3,default,swaps
graycode6_47,30,40,8,8,3,4,default,swaps
graycode6_47,30,40,8,7,3,13,default,swaps
graycode6_47,30,40,8,6,3,7,default,swaps
graycode6_47,30,40,8,6,3,15,default,swaps
graycode6_47,30,40,8,5,3,10,default,swaps
graycode6_47,30,40,8,7,3,11,default,swaps
graycode6_47,30,40,8,7,3,12,default,swaps
graycode6_47,30,40,8,5,3,14,default,swaps
graycode6_47,30,50,8,8,3,1,default,swaps
graycode6_47,30,50,8,7,3,2,default,swaps
graycode6_47,30,50,8,5,3,4,default,swaps
graycode6_47,30,50,8,6,3,3,default,swaps
graycode6_47,30,50,8,6,3,5,default,swaps
graycode6_47,30,50,8,8,3,6,default,swaps
graycode6_47,30,50,8,5,3,9,default,swaps
graycode6_47,30,50,8,7,3,7,default,swaps
graycode6_47,30,50,8,5,3,8,default,swaps
graycode6_47,30,50,8,7,3,10,default,swaps
graycode6_47,30,50,8,7,3,11,default,swaps
graycode6_47,30,50,8,7,3,12,default,swaps
graycode6_47,30,50,8,8,3,13,default,swaps
graycode6_47,30,50,8,5,3,14,default,swaps
graycode6_47,30,50,8,7,3,15,default,swaps
graycode6_47,30,100,8,6,3,2,default,swaps
graycode6_47,30,100,8,7,3,3,default,swaps
graycode6_47,30,100,8,7,3,5,default,swaps
graycode6_47,30,100,8,6,3,7,default,swaps
graycode6_47,30,100,8,6,3,1,default,swaps
graycode6_47,30,100,8,6,3,9,default,swaps
graycode6_47,30,100,8,6,3,10,default,swaps
graycode6_47,30,100,8,7,3,4,default,swaps
graycode6_47,30,100,8,7,3,11,default,swaps
graycode6_47,30,100,8,6,3,12,default,swaps
graycode6_47,30,100,8,6,3,6,default,swaps
graycode6_47,30,100,8,6,3,14,default,swaps
graycode6_47,30,100,8,7,3,8,default,swaps
graycode6_47,30,100,8,6,3,13,default,swaps
graycode6_47,30,100,8,6,3,15,default,swaps
graycode6_47,30,200,8,6,3,1,default,swaps
graycode6_47,30,200,8,5,3,4,default,swaps
graycode6_47,30,200,8,6,3,5,default,swaps
graycode6_47,30,200,8,7,3,6,default,swaps
graycode6_47,30,200,8,7,3,7,default,swaps
graycode6_47,30,200,8,7,3,9,default,swaps
graycode6_47,30,200,8,7,3,2,default,swaps
graycode6_47,30,200,8,6,3,11,default,swaps
graycode6_47,30,200,8,7,3,3,default,swaps
graycode6_47,30,200,8,7,3,15,default,swaps
graycode6_47,30,200,8,7,3,14,default,swaps
graycode6_47,30,200,8,6,3,8,default,swaps
graycode6_47,30,200,8,5,3,10,default,swaps
graycode6_47,30,200,8,6,3,12,default,swaps
graycode6_47,30,200,8,7,3,13,default,swaps
graycode6_47,30,300,8,6,3,1,default,swaps
graycode6_47,30,300,8,8,3,5,default,swaps
graycode6_47,30,300,8,6,3,6,default,swaps
graycode6_47,30,300,8,6,3,3,default,swaps
graycode6_47,30,300,8,6,3,4,default,swaps
graycode6_47,30,300,8,6,3,8,default,swaps
graycode6_47,30,300,8,5,3,7,default,swaps
graycode6_47,30,300,8,8,3,2,default,swaps
graycode6_47,30,300,8,6,3,15,default,swaps
graycode6_47,30,300,8,8,3,9,default,swaps
graycode6_47,30,300,8,6,3,10,default,swaps
graycode6_47,30,300,8,6,3,14,default,swaps
graycode6_47,30,300,8,6,3,11,default,swaps
graycode6_47,30,300,8,6,3,13,default,swaps
graycode6_47,30,300,8,8,3,12,default,swaps
graycode6_47,30,400,8,7,3,2,default,swaps
graycode6_47,30,400,8,5,3,4,default,swaps
graycode6_47,30,400,8,6,3,5,default,swaps
graycode6_47,30,400,8,5,3,6,default,swaps
graycode6_47,30,400,8,8,3,7,default,swaps
graycode6_47,30,400,8,6,3,8,default,swaps
graycode6_47,30,400,8,6,3,9,default,swaps
graycode6_47,30,400,8,7,3,10,default,swaps
graycode6_47,30,400,8,7,3,1,default,swaps
graycode6_47,30,400,8,8,3,3,default,swaps
graycode6_47,30,400,8,6,3,12,default,swaps
graycode6_47,30,400,8,6,3,11,default,swaps
graycode6_47,30,400,8,6,3,13,default,swaps
graycode6_47,30,400,8,6,3,14,default,swaps
graycode6_47,30,400,8,8,3,15,default,swaps
graycode6_47,30,500,8,5,3,2,default,swaps
graycode6_47,30,500,8,7,3,5,default,swaps
graycode6_47,30,500,8,7,3,6,default,swaps
graycode6_47,30,500,8,7,3,7,default,swaps
graycode6_47,30,500,8,7,3,1,default,swaps
graycode6_47,30,500,8,7,3,9,default,swaps
graycode6_47,30,500,8,6,3,10,default,swaps
graycode6_47,30,500,8,6,3,3,default,swaps
graycode6_47,30,500,8,5,3,4,default,swaps
graycode6_47,30,500,8,8,3,8,default,swaps
graycode6_47,30,500,8,6,3,11,default,swaps
graycode6_47,30,500,8,7,3,12,default,swaps
graycode6_47,30,500,8,6,3,13,default,swaps
graycode6_47,30,500,8,7,3,14,default,swaps
graycode6_47,30,500,8,7,3,15,default,swaps
ex1_226,30,1,12,10,5,7,default,swaps
ex1_226,30,1,12,10,5,9,default,swaps
ex1_226,30,1,12,10,5,5,default,swaps
ex1_226,30,1,12,9,5,6,default,swaps
ex1_226,30,1,12,10,5,8,default,swaps
ex1_226,30,1,12,9,5,11,default,swaps
ex1_226,30,1,12,9,5,15,default,swaps
ex1_226,30,1,12,10,5,13,default,swaps
ex1_226,30,1,12,10,5,4,default,swaps
ex1_226,30,1,12,10,5,1,default,swaps
ex1_226,30,1,12,10,5,2,default,swaps
ex1_226,30,1,12,10,5,3,default,swaps
ex1_226,30,1,12,9,5,12,default,swaps
ex1_226,30,1,12,10,5,10,default,swaps
ex1_226,30,1,12,10,5,14,default,swaps
ex1_226,30,2,12,10,5,4,default,swaps
ex1_226,30,2,12,9,5,5,default,swaps
ex1_226,30,2,13,11,6,6,default,swaps
ex1_226,30,2,13,11,6,7,default,swaps
ex1_226,30,2,12,9,5,1,default,swaps
ex1_226,30,2,12,10,5,2,default,swaps
ex1_226,30,2,13,11,6,3,default,swaps
ex1_226,30,2,12,10,5,8,default,swaps
ex1_226,30,2,13,12,6,9,default,swaps
ex1_226,30,2,12,10,5,10,default,swaps
ex1_226,30,2,12,10,5,11,default,swaps
ex1_226,30,2,12,9,5,12,default,swaps
ex1_226,30,2,12,10,5,13,default,swaps
ex1_226,30,2,12,9,5,14,default,swaps
ex1_226,30,2,12,10,5,15,default,swaps
ex1_226,30,3,12,10,5,1,default,swaps
ex1_226,30,3,12,10,5,2,default,swaps
ex1_226,30,3,12,10,5,3,default,swaps
ex1_226,30,3,13,11,6,4,default,swaps
ex1_226,30,3,12,10,5,5,default,swaps
ex1_226,30,3,12,10,5,8,default,swaps
ex1_226,30,3,12,10,5,9,default,swaps
ex1_226,30,3,12,10,5,11,default,swaps
ex1_226,30,3,12,10,5,6,default,swaps
ex1_226,30,3,12,10,5,14,default,swaps
ex1_226,30,3,12,10,5,7,default,swaps
ex1_226,30,3,12,10,5,15,default,swaps
ex1_226,30,3,12,10,5,10,default,swaps
ex1_226,30,3,12,10,5,12,default,swaps
ex1_226,30,3,12,10,5,13,default,swaps
ex1_226,30,4,13,11,6,1,default,swaps
ex1_226,30,4,12,10,5,3,default,swaps
ex1_226,30,4,12,10,5,4,default,swaps
ex1_226,30,4,13,10,6,6,default,swaps
ex1_226,30,4,12,10,5,7,default,swaps
ex1_226,30,4,12,10,5,8,default,swaps
ex1_226,30,4,12,10,5,9,default,swaps
ex1_226,30,4,13,11,6,10,default,swaps
ex1_226,30,4,12,10,5,2,default,swaps
ex1_226,30,4,12,10,5,11,default,swaps
ex1_226,30,4,13,10,6,12,default,swaps
ex1_226,30,4,12,10,5,5,default,swaps
ex1_226,30,4,12,10,5,15,default,swaps
ex1_226,30,4,12,10,5,13,default,swaps
ex1_226,30,4,13,10,6,14,default,swaps
ex1_226,30,5,14,11,7,1,default,swaps
ex1_226,30,5,12,10,5,2,default,swaps
ex1_226,30,5,12,10,5,3,default,swaps
ex1_226,30,5,13,10,6,4,default,swaps
ex1_226,30,5,15,12,8,5,default,swaps
ex1_226,30,5,13,11,6,6,default,swaps
ex1_226,30,5,12,10,5,7,default,swaps
ex1_226,30,5,13,11,6,13,default,swaps
ex1_226,30,5,12,10,5,14,default,swaps
ex1_226,30,5,12,10,5,8,default,swaps
ex1_226,30,5,12,10,5,9,default,swaps
ex1_226,30,5,12,10,5,10,default,swaps
ex1_226,30,5,13,10,6,11,default,swaps
ex1_226,30,5,13,11,6,12,default,swaps
ex1_226,30,5,12,10,5,15,default,swaps
ex1_226,30,10,12,9,5,1,default,swaps
ex1_226,30,10,12,10,5,2,default,swaps
ex1_226,30,10,12,10,5,3,default,swaps
ex1_226,30,10,13,11,6,4,default,swaps
ex1_226,30,10,12,10,5,5,default,swaps
ex1_226,30,10,13,9,6,6,default,swaps
ex1_226,30,10,12,10,5,11,default,swaps
ex1_226,30,10,12,10,5,7,default,swaps
ex1_226,30,10,13,8,6,9,default,swaps
ex1_226,30,10,12,9,5,8,default,swaps
ex1_226,30,10,12,10,5,13,default,swaps
ex1_226,30,10,12,10,5,10,default,swaps
ex1_226,30,10,13,9,6,14,default,swaps
ex1_226,30,10,12,10,5,12,default,swaps
ex1_226,30,10,12,10,5,15,default,swaps
ex1_226,30,20,12,10,5,1,default,swaps
ex1_226,30,20,13,12,6,4,default,swaps
ex1_226,30,20,12,9,5,5,default,swaps
ex1_226,30,20,13,11,6,6,default,swaps
ex1_226,30,20,12,10,5,8,default,swaps
ex1_226,30,20,13,10,6,9,default,swaps
ex1_226,30,20,12,10,5,2,default,swaps
ex1_226,30,20,12,10,5,10,default,swaps
ex1_226,30,20,12,10,5,3,default,swaps
ex1_226,30,20,12,9,5,11,default,swaps
ex1_226,30,20,12,9,5,7,default,swaps
ex1_226,30,20,12,10,5,12,default,swaps
ex1_226,30,20,12,10,5,13,default,swaps
ex1_226,30,20,13,10,6,14,default,swaps
ex1_226,30,20,12,10,5,15,default,swaps
ex1_226,30,30,12,9,5,1,default,swaps
ex1_226,30,30,12,10,5,2,default,swaps
ex1_226,30,30,13,8,6,6,default,swaps
ex1_226,30,30,12,10,5,8,default,swaps
ex1_226,30,30,13,10,6,9,default,swaps
ex1_226,30,30,12,9,5,10,default,swaps
ex1_226,30,30,12,10,5,3,default,swaps
ex1_226,30,30,13,11,6,4,default,swaps
ex1_226,30,30,12,10,5,5,default,swaps
ex1_226,30,30,12,10,5,7,default,swaps
ex1_226,30,30,12,10,5,13,default,swaps
ex1_226,30,30,12,10,5,11,default,swaps
ex1_226,30,30,12,10,5,12,default,swaps
ex1_226,30,30,13,10,6,14,default,swaps
ex1_226,30,30,12,9,5,15,default,swaps
ex1_226,30,40,13,11,6,4,default,swaps
ex1_226,30,40,12,10,5,5,default,swaps
ex1_226,30,40,13,10,6,6,default,swaps
ex1_226,30,40,12,10,5,7,default,swaps
ex1_226,30,40,12,9,5,1,default,swaps
ex1_226,30,40,12,10,5,2,default,swaps
ex1_226,30,40,12,9,5,3,default,swaps
ex1_226,30,40,12,10,5,8,default,swaps
ex1_226,30,40,13,11,6,9,default,swaps
ex1_226,30,40,12,9,5,13,default,swaps
ex1_226,30,40,12,10,5,10,default,swaps
ex1_226,30,40,12,10,5,15,default,swaps
ex1_226,30,40,12,9,5,11,default,swaps
ex1_226,30,40,12,10,5,12,default,swaps
ex1_226,30,40,13,10,6,14,default,swaps
ex1_226,30,50,12,9,5,5,default,swaps
ex1_226,30,50,13,10,6,6,default,swaps
ex1_226,30,50,12,9,5,7,default,swaps
ex1_226,30,50,12,10,5,8,default,swaps
ex1_226,30,50,12,10,5,1,default,swaps
ex1_226,30,50,12,9,5,2,default,swaps
ex1_226,30,50,13,10,6,9,default,swaps
ex1_226,30,50,12,9,5,3,default,swaps
ex1_226,30,50,13,12,6,4,default,swaps
ex1_226,30,50,12,9,5,11,default,swaps
ex1_226,30,50,12,10,5,13,default,swaps
ex1_226,30,50,12,10,5,10,default,swaps
ex1_226,30,50,13,10,6,14,default,swaps
ex1_226,30,50,12,9,5,15,default,swaps
ex1_226,30,50,12,10,5,12,default,swaps
ex1_226,30,100,12,9,5,2,default,swaps
ex1_226,30,100,12,9,5,3,default,swaps
ex1_226,30,100,12,10,5,5,default,swaps
ex1_226,30,100,13,9,6,6,default,swaps
ex1_226,30,100,12,10,5,7,default,swaps
ex1_226,30,100,12,10,5,1,default,swaps
ex1_226,30,100,13,11,6,4,default,swaps
ex1_226,30,100,12,10,5,8,default,swaps
ex1_226,30,100,12,10,5,12,default,swaps
ex1_226,30,100,13,10,6,9,default,swaps
ex1_226,30,100,12,10,5,13,default,swaps
ex1_226,30,100,12,9,5,10,default,swaps
ex1_226,30,100,12,10,5,15,default,swaps
ex1_226,30,100,12,10,5,11,default,swaps
ex1_226,30,100,13,10,6,14,default,swaps
ex1_226,30,200,12,9,5,1,default,swaps
ex1_226,30,200,13,11,6,4,default,swaps
ex1_226,30,200,13,10,6,6,default,swaps
ex1_226,30,200,12,10,5,7,default,swaps
ex1_226,30,200,13,8,6,9,default,swaps
ex1_226,30,200,12,9,5,8,default,swaps
ex1_226,30,200,12,9,5,2,default,swaps
ex1_226,30,200,12,9,5,3,default,swaps
