instance_name,timeout,num_chunks,gate_out,depth_out,num_swaps,seed,method_is,objfun
ising_model_10,10,75,486,90,6,6,default,swaps
ising_model_10,10,75,486,90,6,7,default,swaps
ising_model_10,10,75,490,138,10,8,default,swaps
ising_model_10,10,75,486,90,6,9,default,swaps
ising_model_10,10,75,487,95,7,10,default,swaps
ising_model_10,10,75,486,88,6,11,default,swaps
ising_model_10,10,75,487,96,7,12,default,swaps
ising_model_10,10,75,486,89,6,13,default,swaps
ising_model_10,10,75,487,96,7,14,default,swaps
ising_model_10,10,75,489,98,9,15,default,swaps
ising_model_10,10,100,487,126,7,1,default,swaps
ising_model_10,10,100,487,115,7,2,default,swaps
ising_model_10,10,100,488,100,8,3,default,swaps
ising_model_10,10,100,488,95,8,4,default,swaps
ising_model_10,10,100,489,97,9,5,default,swaps
ising_model_10,10,100,486,88,6,6,default,swaps
ising_model_10,10,100,488,95,8,7,default,swaps
ising_model_10,10,100,488,136,8,8,default,swaps
ising_model_10,10,100,487,115,7,9,default,swaps
ising_model_10,10,100,486,88,6,10,default,swaps
ising_model_10,10,100,486,90,6,11,default,swaps
ising_model_10,10,100,486,88,6,12,default,swaps
ising_model_10,10,100,489,133,9,13,default,swaps
ising_model_10,10,100,486,89,6,14,default,swaps
ising_model_10,10,100,488,136,8,15,default,swaps
ising_model_10,10,200,486,88,6,1,default,swaps
ising_model_10,10,200,488,107,8,2,default,swaps
ising_model_10,10,200,486,90,6,3,default,swaps
ising_model_10,10,200,486,88,6,4,default,swaps
ising_model_10,10,200,490,149,10,5,default,swaps
ising_model_10,10,200,488,114,8,6,default,swaps
ising_model_10,10,200,486,88,6,7,default,swaps
ising_model_10,10,200,486,89,6,8,default,swaps
ising_model_10,10,200,488,94,8,9,default,swaps
ising_model_10,10,200,489,136,9,10,default,swaps
ising_model_10,10,200,488,114,8,11,default,swaps
ising_model_10,10,200,488,91,8,12,default,swaps
ising_model_10,10,200,486,88,6,13,default,swaps
ising_model_10,10,200,488,91,8,14,default,swaps
ising_model_10,10,200,486,88,6,15,default,swaps
ising_model_10,10,250,486,89,6,1,default,swaps
ising_model_10,10,250,488,135,8,2,default,swaps
ising_model_10,10,250,488,96,8,3,default,swaps
ising_model_10,10,250,491,120,11,4,default,swaps
ising_model_10,10,250,488,136,8,5,default,swaps
ising_model_10,10,250,488,107,8,6,default,swaps
ising_model_10,10,250,488,90,8,7,default,swaps
ising_model_10,10,250,489,136,9,8,default,swaps
ising_model_10,10,250,487,126,7,9,default,swaps
ising_model_10,10,250,486,89,6,10,default,swaps
ising_model_10,10,250,488,135,8,11,default,swaps
ising_model_10,10,250,488,92,8,12,default,swaps
ising_model_10,10,250,487,93,7,13,default,swaps
ising_model_10,10,250,486,88,6,14,default,swaps
ising_model_10,10,250,488,135,8,15,default,swaps
ising_model_10,10,500,488,128,8,1,default,swaps
ising_model_10,10,500,487,126,7,2,default,swaps
ising_model_10,10,500,489,136,9,3,default,swaps
ising_model_10,10,500,491,137,11,4,default,swaps
ising_model_10,10,500,488,136,8,5,default,swaps
ising_model_10,10,500,490,137,10,6,default,swaps
ising_model_10,10,500,487,96,7,7,default,swaps
ising_model_10,10,500,486,89,6,8,default,swaps
ising_model_10,10,500,486,90,6,9,default,swaps
ising_model_10,10,500,486,90,6,10,default,swaps
ising_model_10,10,500,488,136,8,11,default,swaps
ising_model_10,10,500,488,107,8,12,default,swaps
ising_model_10,10,500,490,102,10,13,default,swaps
ising_model_10,10,500,495,136,15,14,default,swaps
ising_model_10,10,500,488,107,8,15,default,swaps
ising_model_10,10,750,489,130,9,1,default,swaps
ising_model_10,10,750,495,107,15,2,default,swaps
ising_model_10,10,750,487,126,7,3,default,swaps
ising_model_10,10,750,488,100,8,4,default,swaps
ising_model_10,10,750,495,110,15,5,default,swaps
ising_model_10,10,750,493,108,13,6,default,swaps
ising_model_10,10,750,486,88,6,7,default,swaps
ising_model_10,10,750,488,106,8,8,default,swaps
ising_model_10,10,750,493,112,13,9,default,swaps
ising_model_10,10,750,486,88,6,10,default,swaps
ising_model_10,10,750,488,99,8,11,default,swaps
ising_model_10,10,750,487,96,7,12,default,swaps
ising_model_10,10,750,492,104,12,13,default,swaps
ising_model_10,10,750,486,88,6,14,default,swaps
ising_model_10,10,750,492,111,12,15,default,swaps
ising_model_10,10,1000,493,146,13,1,default,swaps
ising_model_10,10,1000,492,132,12,2,default,swaps
ising_model_10,10,1000,496,114,16,3,default,swaps
ising_model_10,10,1000,491,136,11,4,default,swaps
ising_model_10,10,1000,492,99,12,5,default,swaps
ising_model_10,10,1000,492,101,12,6,default,swaps
ising_model_10,10,1000,491,97,11,7,default,swaps
ising_model_10,10,1000,494,111,14,8,default,swaps
ising_model_10,10,1000,488,136,8,9,default,swaps
ising_model_10,10,1000,496,123,16,10,default,swaps
ising_model_10,10,1000,494,137,14,11,default,swaps
ising_model_10,10,1000,490,99,10,12,default,swaps
ising_model_10,10,1000,495,127,15,13,default,swaps
ising_model_10,10,1000,492,117,12,14,default,swaps
ising_model_10,10,1000,489,127,9,15,default,swaps
