instance_name,timeout,num_chunks,gate_out,depth_out,num_swaps,seed,method_is,objfun
ising_model_10,10,75,490,71,10,10,default,depth
ising_model_10,10,75,490,71,10,11,default,depth
ising_model_10,10,75,490,71,10,12,default,depth
ising_model_10,10,75,490,71,10,13,default,depth
ising_model_10,10,75,490,71,10,14,default,depth
ising_model_10,10,75,490,71,10,15,default,depth
ising_model_10,10,100,490,71,10,1,default,depth
ising_model_10,10,100,490,71,10,2,default,depth
ising_model_10,10,100,490,71,10,3,default,depth
ising_model_10,10,100,490,71,10,4,default,depth
ising_model_10,10,100,490,71,10,5,default,depth
ising_model_10,10,100,490,71,10,6,default,depth
ising_model_10,10,100,490,71,10,7,default,depth
ising_model_10,10,100,490,71,10,8,default,depth
ising_model_10,10,100,490,71,10,9,default,depth
ising_model_10,10,100,490,71,10,10,default,depth
ising_model_10,10,100,490,71,10,11,default,depth
ising_model_10,10,100,490,71,10,12,default,depth
ising_model_10,10,100,490,71,10,13,default,depth
ising_model_10,10,100,490,71,10,14,default,depth
ising_model_10,10,100,490,71,10,15,default,depth
ising_model_10,10,200,490,71,10,1,default,depth
ising_model_10,10,200,490,71,10,2,default,depth
ising_model_10,10,200,490,71,10,3,default,depth
ising_model_10,10,200,490,71,10,4,default,depth
ising_model_10,10,200,490,71,10,5,default,depth
ising_model_10,10,200,490,71,10,6,default,depth
ising_model_10,10,200,490,71,10,7,default,depth
ising_model_10,10,200,490,71,10,8,default,depth
ising_model_10,10,200,490,71,10,9,default,depth
ising_model_10,10,200,490,71,10,10,default,depth
ising_model_10,10,200,490,71,10,11,default,depth
ising_model_10,10,200,490,71,10,12,default,depth
ising_model_10,10,200,490,71,10,13,default,depth
ising_model_10,10,200,490,71,10,14,default,depth
ising_model_10,10,200,490,71,10,15,default,depth
ising_model_10,10,250,490,71,10,1,default,depth
ising_model_10,10,250,490,71,10,2,default,depth
ising_model_10,10,250,490,71,10,3,default,depth
ising_model_10,10,250,490,71,10,4,default,depth
ising_model_10,10,250,490,71,10,5,default,depth
ising_model_10,10,250,490,71,10,6,default,depth
ising_model_10,10,250,490,71,10,7,default,depth
ising_model_10,10,250,490,71,10,8,default,depth
ising_model_10,10,250,490,71,10,9,default,depth
ising_model_10,10,250,490,71,10,10,default,depth
ising_model_10,10,250,490,71,10,11,default,depth
ising_model_10,10,250,490,71,10,12,default,depth
ising_model_10,10,250,490,71,10,13,default,depth
ising_model_10,10,250,490,71,10,14,default,depth
ising_model_10,10,250,490,71,10,15,default,depth
ising_model_10,10,500,490,71,10,1,default,depth
ising_model_10,10,500,490,71,10,2,default,depth
ising_model_10,10,500,490,71,10,3,default,depth
ising_model_10,10,500,490,71,10,4,default,depth
ising_model_10,10,500,490,71,10,5,default,depth
ising_model_10,10,500,490,71,10,6,default,depth
ising_model_10,10,500,490,71,10,7,default,depth
ising_model_10,10,500,490,71,10,8,default,depth
ising_model_10,10,500,490,71,10,9,default,depth
ising_model_10,10,500,490,71,10,10,default,depth
ising_model_10,10,500,490,71,10,11,default,depth
ising_model_10,10,500,490,71,10,12,default,depth
ising_model_10,10,500,490,71,10,13,default,depth
ising_model_10,10,500,490,71,10,14,default,depth
ising_model_10,10,500,490,71,10,15,default,depth
ising_model_10,10,750,490,71,10,1,default,depth
ising_model_10,10,750,490,71,10,2,default,depth
ising_model_10,10,750,490,71,10,3,default,depth
ising_model_10,10,750,490,71,10,4,default,depth
ising_model_10,10,750,490,71,10,5,default,depth
ising_model_10,10,750,490,71,10,6,default,depth
ising_model_10,10,750,490,71,10,7,default,depth
ising_model_10,10,750,490,71,10,8,default,depth
ising_model_10,10,750,490,71,10,9,default,depth
ising_model_10,10,750,490,71,10,10,default,depth
ising_model_10,10,750,490,71,10,11,default,depth
ising_model_10,10,750,490,71,10,12,default,depth
ising_model_10,10,750,490,71,10,13,default,depth
ising_model_10,10,750,490,71,10,14,default,depth
ising_model_10,10,750,490,71,10,15,default,depth
ising_model_10,10,1000,490,71,10,1,default,depth
ising_model_10,10,1000,490,71,10,2,default,depth
ising_model_10,10,1000,490,71,10,3,default,depth
ising_model_10,10,1000,490,71,10,4,default,depth
ising_model_10,10,1000,490,71,10,5,default,depth
ising_model_10,10,1000,490,71,10,6,default,depth
ising_model_10,10,1000,490,71,10,7,default,depth
ising_model_10,10,1000,490,71,10,8,default,depth
ising_model_10,10,1000,490,71,10,9,default,depth
ising_model_10,10,1000,490,71,10,10,default,depth
ising_model_10,10,1000,490,71,10,11,default,depth
ising_model_10,10,1000,490,71,10,12,default,depth
ising_model_10,10,1000,490,71,10,13,default,depth
ising_model_10,10,1000,490,71,10,14,default,depth
ising_model_10,10,1000,490,71,10,15,default,depth
